Id,Label,timeset,modularity_class,indegree,outdegree,degree
10646,10646,,52,3,0,3
10647,10647,,76,1,1,2
10648,10648,,52,1,3,4
10649,10649,,3,0,1,1
10650,10650,,23,12,8,20
10651,10651,,76,6,4,10
10652,10652,,120,10,4,14
10653,10653,,23,1,1,2
10654,10654,,5,1,5,6
10655,10655,,23,6,1,7
10656,10656,,8,3,1,4
10657,10657,,31,3,7,10
10658,10658,,31,1,1,2
10659,10659,,31,1,0,1
10660,10660,,14,0,1,1
10661,10661,,66,9,6,15
10662,10662,,66,1,0,1
10663,10663,,0,1,3,4
10664,10664,,14,1,0,1
10665,10665,,8,1,2,3
10666,10666,,8,4,1,5
10667,10667,,8,5,1,6
10668,10668,,8,21,13,34
10669,10669,,76,0,1,1
10670,10670,,54,0,1,1
10671,10671,,54,1,0,1
10672,10672,,45,0,1,1
10673,10673,,23,1,0,1
10674,10674,,8,1,0,1
10675,10675,,23,1,2,3
10676,10676,,23,1,3,4
10677,10677,,8,7,3,10
10678,10678,,23,0,1,1
10679,10679,,15,13,1,14
10680,10680,,14,0,2,2
10681,10681,,14,1,1,2
10682,10682,,14,1,2,3
10683,10683,,14,1,1,2
10684,10684,,23,0,1,1
10685,10685,,8,1,0,1
10686,10686,,23,0,1,1
10687,10687,,127,0,1,1
10688,10688,,127,4,1,5
10689,10689,,43,2,5,7
10690,10690,,105,0,1,1
10691,10691,,23,6,7,13
10692,10692,,8,0,1,1
10693,10693,,23,1,2,3
10694,10694,,8,0,1,1
10695,10695,,15,1,1,2
10696,10696,,11,0,2,2
10697,10697,,8,16,13,29
10698,10698,,120,2,4,6
10699,10699,,23,3,0,3
10700,10700,,8,2,2,4
10701,10701,,8,1,1,2
10702,10702,,76,6,2,8
10703,10703,,43,2,1,3
10704,10704,,52,0,1,1
10705,10705,,52,3,2,5
10706,10706,,3,2,0,2
10707,10707,,52,0,1,1
10708,10708,,0,3,3,6
10709,10709,,76,2,0,2
10710,10710,,111,0,3,3
10711,10711,,111,1,1,2
10712,10712,,52,2,1,3
10713,10713,,23,6,0,6
10714,10714,,23,8,4,12
10715,10715,,23,4,4,8
10716,10716,,23,4,1,5
10717,10717,,15,8,19,27
10718,10718,,23,1,4,5
10719,10719,,8,4,1,5
10720,10720,,0,3,0,3
10721,10721,,55,1,1,2
10722,10722,,55,1,1,2
10723,10723,,111,8,4,12
10724,10724,,11,3,0,3
10725,10725,,23,1,1,2
10726,10726,,23,2,4,6
10727,10727,,23,1,2,3
10728,10728,,43,0,1,1
10729,10729,,21,0,2,2
10730,10730,,111,0,2,2
10731,10731,,127,0,1,1
10732,10732,,21,0,2,2
10733,10733,,8,2,1,3
10734,10734,,23,1,2,3
10735,10735,,45,0,1,1
10736,10736,,21,1,0,1
10737,10737,,8,2,6,8
10738,10738,,21,15,23,38
10739,10739,,23,0,2,2
10740,10740,,23,0,6,6
10741,10741,,18,4,2,6
10742,10742,,52,3,2,5
10743,10743,,8,1,2,3
10744,10744,,8,0,1,1
10745,10745,,8,5,3,8
10746,10746,,111,3,4,7
10747,10747,,18,4,10,14
10748,10748,,18,2,0,2
10749,10749,,6,1,1,2
10750,10750,,0,2,4,6
10751,10751,,3,0,1,1
10752,10752,,127,1,1,2
10753,10753,,127,4,8,12
10754,10754,,8,5,2,7
10755,10755,,14,1,3,4
10756,10756,,15,1,0,1
10757,10757,,43,0,1,1
10758,10758,,8,3,4,7
10759,10759,,56,1,1,2
10760,10760,,56,2,1,3
10761,10761,,3,1,0,1
10762,10762,,14,3,8,11
10763,10763,,45,2,3,5
10764,10764,,45,2,0,2
10765,10765,,120,10,13,23
10766,10766,,0,2,0,2
10767,10767,,14,0,1,1
10768,10768,,8,5,3,8
10769,10769,,111,1,0,1
10770,10770,,43,3,3,6
10771,10771,,66,2,0,2
10772,10772,,14,1,0,1
10773,10773,,43,1,4,5
10774,10774,,24,6,2,8
10775,10775,,76,0,1,1
10776,10776,,8,1,0,1
10777,10777,,0,4,7,11
10778,10778,,0,4,3,7
10779,10779,,3,2,1,3
10780,10780,,21,0,1,1
10781,10781,,21,0,2,2
10782,10782,,11,1,0,1
10783,10783,,23,0,1,1
10784,10784,,15,22,24,46
10785,10785,,8,0,1,1
10786,10786,,11,3,6,9
10787,10787,,0,6,8,14
10788,10788,,24,0,1,1
10789,10789,,11,3,1,4
10790,10790,,23,0,4,4
10791,10791,,14,2,2,4
10792,10792,,3,0,1,1
10793,10793,,23,6,4,10
10794,10794,,14,2,17,19
10795,10795,,15,7,12,19
10796,10796,,31,2,2,4
10797,10797,,66,0,3,3
10798,10798,,23,10,21,31
10799,10799,,111,6,22,28
10800,10800,,8,2,0,2
10801,10801,,14,3,1,4
10802,10802,,0,4,0,4
10803,10803,,23,1,0,1
10804,10804,,8,2,3,5
10805,10805,,23,1,1,2
10806,10806,,111,1,0,1
10807,10807,,23,4,2,6
10808,10808,,8,0,1,1
10809,10809,,8,4,0,4
10810,10810,,111,6,6,12
10811,10811,,52,1,0,1
10812,10812,,0,1,1,2
10813,10813,,23,1,2,3
10814,10814,,23,0,1,1
10815,10815,,14,1,3,4
10816,10816,,8,1,0,1
10817,10817,,111,0,1,1
10818,10818,,8,1,3,4
10819,10819,,8,3,6,9
10820,10820,,6,0,3,3
10821,10821,,52,0,4,4
10822,10822,,23,18,33,51
10823,10823,,24,0,2,2
10824,10824,,24,0,1,1
10825,10825,,24,3,1,4
10826,10826,,23,4,4,8
10827,10827,,23,0,2,2
10828,10828,,8,3,1,4
10829,10829,,8,0,1,1
10830,10830,,8,2,3,5
10831,10831,,111,1,0,1
10832,10832,,23,2,1,3
10833,10833,,0,0,1,1
10834,10834,,23,5,1,6
10835,10835,,127,1,2,3
10836,10836,,15,3,4,7
10837,10837,,3,1,0,1
10838,10838,,23,2,1,3
10839,10839,,23,0,1,1
10840,10840,,8,2,4,6
10841,10841,,14,5,1,6
10842,10842,,8,2,3,5
10843,10843,,8,1,0,1
10844,10844,,21,1,3,4
10845,10845,,66,11,5,16
10846,10846,,15,1,1,2
10847,10847,,23,1,3,4
10848,10848,,23,1,1,2
10849,10849,,105,0,4,4
10850,10850,,8,1,1,2
10851,10851,,0,5,1,6
10852,10852,,23,1,1,2
10853,10853,,43,4,0,4
10854,10854,,8,2,0,2
10855,10855,,127,1,0,1
10856,10856,,8,0,1,1
10857,10857,,8,3,7,10
10858,10858,,8,0,3,3
10859,10859,,8,3,1,4
10860,10860,,23,0,4,4
10861,10861,,57,0,2,2
10862,10862,,57,2,0,2
10863,10863,,43,0,1,1
10864,10864,,21,3,2,5
10865,10865,,21,2,0,2
10866,10866,,76,2,0,2
10867,10867,,127,6,4,10
10868,10868,,14,1,3,4
10869,10869,,43,1,2,3
10870,10870,,8,1,1,2
10871,10871,,8,2,6,8
10872,10872,,43,1,4,5
10873,10873,,43,11,5,16
10874,10874,,21,3,13,16
10875,10875,,43,1,2,3
10876,10876,,0,5,0,5
10877,10877,,21,4,1,5
10878,10878,,58,0,1,1
10879,10879,,58,1,0,1
10880,10880,,8,2,3,5
10881,10881,,45,1,0,1
10882,10882,,23,4,6,10
10883,10883,,14,3,1,4
10884,10884,,21,8,2,10
10885,10885,,59,0,1,1
10886,10886,,59,1,0,1
10887,10887,,43,8,9,17
10888,10888,,43,7,3,10
10889,10889,,127,0,1,1
10890,10890,,43,2,1,3
10891,10891,,66,4,10,14
10892,10892,,23,2,3,5
10893,10893,,23,1,0,1
10894,10894,,52,1,0,1
10895,10895,,127,4,8,12
10896,10896,,105,14,12,26
10897,10897,,52,0,3,3
10898,10898,,52,1,0,1
10899,10899,,60,0,1,1
10900,10900,,60,1,0,1
10901,10901,,3,0,2,2
10902,10902,,43,1,4,5
10903,10903,,66,2,3,5
10904,10904,,127,0,1,1
10905,10905,,127,0,1,1
10906,10906,,21,0,1,1
10907,10907,,8,1,6,7
10908,10908,,8,2,0,2
10909,10909,,24,6,0,6
10910,10910,,24,2,3,5
10911,10911,,11,5,7,12
10912,10912,,45,1,3,4
10913,10913,,3,1,4,5
10914,10914,,76,0,2,2
10915,10915,,61,0,1,1
10916,10916,,61,1,0,1
10917,10917,,8,9,5,14
10918,10918,,14,4,1,5
10919,10919,,15,1,2,3
10920,10920,,15,1,3,4
10921,10921,,8,0,2,2
10922,10922,,111,3,0,3
10923,10923,,127,1,1,2
10924,10924,,23,143,149,292
10925,10925,,52,0,1,1
10926,10926,,23,3,2,5
10927,10927,,8,0,1,1
10928,10928,,15,0,4,4
10929,10929,,15,1,0,1
10930,10930,,3,1,6,7
10931,10931,,105,1,0,1
10932,10932,,23,9,13,22
10933,10933,,23,0,1,1
10934,10934,,21,1,3,4
10935,10935,,8,1,0,1
10936,10936,,3,7,1,8
10937,10937,,23,1,1,2
10938,10938,,21,0,2,2
10939,10939,,21,2,0,2
10940,10940,,127,2,1,3
10941,10941,,127,0,3,3
10942,10942,,76,1,1,2
10943,10943,,18,1,0,1
10944,10944,,88,0,1,1
10945,10945,,23,0,1,1
10946,10946,,111,0,6,6
10947,10947,,127,0,2,2
10948,10948,,127,1,0,1
10949,10949,,18,4,4,8
10950,10950,,18,4,9,13
10951,10951,,127,3,4,7
10952,10952,,127,2,2,4
10953,10953,,23,3,2,5
10954,10954,,8,0,1,1
10955,10955,,23,0,2,2
10956,10956,,23,1,0,1
10957,10957,,0,2,2,4
10958,10958,,62,0,4,4
10959,10959,,62,2,0,2
10960,10960,,62,0,3,3
10961,10961,,18,1,0,1
10962,10962,,23,1,0,1
10963,10963,,23,2,3,5
10964,10964,,76,11,14,25
10965,10965,,5,2,0,2
10966,10966,,127,1,2,3
10967,10967,,23,3,1,4
10968,10968,,127,2,6,8
10969,10969,,23,1,0,1
10970,10970,,15,0,1,1
10971,10971,,8,2,3,5
10972,10972,,11,0,6,6
10973,10973,,23,2,4,6
10974,10974,,23,1,0,1
10975,10975,,11,6,0,6
10976,10976,,23,0,2,2
10977,10977,,23,1,1,2
10978,10978,,6,7,18,25
10979,10979,,8,2,2,4
10980,10980,,23,0,1,1
10981,10981,,23,6,3,9
10982,10982,,111,1,1,2
10983,10983,,8,6,8,14
10984,10984,,21,13,14,27
10985,10985,,127,1,0,1
10986,10986,,8,4,0,4
10987,10987,,8,1,0,1
10988,10988,,8,1,0,1
10989,10989,,111,1,0,1
10990,10990,,11,1,0,1
10991,10991,,11,15,9,24
10992,10992,,88,20,0,20
10993,10993,,23,4,6,10
10994,10994,,0,2,7,9
10995,10995,,76,0,1,1
10996,10996,,0,3,4,7
10997,10997,,8,8,5,13
10998,10998,,15,1,0,1
10999,10999,,21,1,9,10
11000,11000,,21,0,1,1
11001,11001,,11,0,1,1
11002,11002,,0,6,3,9
11003,11003,,23,4,7,11
11004,11004,,8,20,24,44
11005,11005,,6,3,1,4
11006,11006,,45,0,1,1
11007,11007,,8,9,3,12
11008,11008,,52,2,5,7
11009,11009,,52,0,6,6
11010,11010,,52,1,1,2
11011,11011,,45,3,6,9
11012,11012,,45,1,1,2
11013,11013,,3,4,8,12
11014,11014,,0,11,14,25
11015,11015,,21,5,10,15
11016,11016,,23,5,5,10
11017,11017,,23,5,3,8
11018,11018,,0,1,1,2
11019,11019,,45,1,0,1
11020,11020,,127,0,1,1
11021,11021,,23,0,2,2
11022,11022,,52,2,0,2
11023,11023,,23,1,2,3
11024,11024,,3,2,0,2
11025,11025,,23,2,8,10
11026,11026,,66,4,0,4
11027,11027,,66,6,1,7
11028,11028,,21,4,2,6
11029,11029,,127,1,1,2
11030,11030,,14,0,1,1
11031,11031,,14,1,0,1
11032,11032,,5,8,10,18
11033,11033,,5,8,10,18
11034,11034,,23,2,6,8
11035,11035,,8,0,1,1
11036,11036,,43,5,0,5
11037,11037,,8,0,6,6
11038,11038,,5,1,1,2
11039,11039,,8,5,18,23
11040,11040,,8,5,0,5
11041,11041,,120,2,4,6
11042,11042,,43,9,6,15
11043,11043,,23,7,14,21
11044,11044,,3,1,1,2
11045,11045,,14,4,7,11
11046,11046,,21,6,9,15
11047,11047,,43,1,3,4
11048,11048,,8,6,10,16
11049,11049,,23,3,5,8
11050,11050,,111,0,5,5
11051,11051,,0,5,6,11
11052,11052,,88,11,6,17
11053,11053,,5,0,1,1
11054,11054,,5,6,10,16
11055,11055,,8,1,0,1
11056,11056,,43,1,0,1
11057,11057,,43,19,21,40
11058,11058,,43,3,7,10
11059,11059,,43,3,0,3
11060,11060,,14,1,0,1
11061,11061,,3,1,1,2
11062,11062,,3,0,1,1
11063,11063,,52,2,1,3
11064,11064,,14,0,3,3
11065,11065,,14,4,1,5
11066,11066,,14,3,1,4
11067,11067,,23,1,0,1
11068,11068,,127,1,5,6
11069,11069,,31,1,0,1
11070,11070,,120,1,0,1
11071,11071,,127,3,4,7
11072,11072,,23,0,1,1
11073,11073,,23,3,1,4
11074,11074,,3,0,2,2
11075,11075,,23,9,7,16
11076,11076,,23,1,0,1
11077,11077,,8,0,1,1
11078,11078,,11,3,0,3
11079,11079,,6,0,2,2
11080,11080,,8,0,2,2
11081,11081,,88,0,1,1
11082,11082,,23,8,14,22
11083,11083,,23,1,0,1
11084,11084,,23,0,1,1
11085,11085,,23,0,1,1
11086,11086,,31,6,10,16
11087,11087,,31,3,3,6
11088,11088,,8,0,7,7
11089,11089,,23,1,1,2
11090,11090,,8,2,0,2
11091,11091,,31,2,0,2
11092,11092,,127,4,5,9
11093,11093,,43,0,2,2
11094,11094,,111,0,3,3
11095,11095,,63,0,1,1
11096,11096,,63,1,0,1
11097,11097,,8,0,1,1
11098,11098,,8,20,14,34
11099,11099,,23,1,0,1
11100,11100,,111,3,2,5
11101,11101,,23,4,3,7
11102,11102,,31,0,6,6
11103,11103,,15,13,18,31
11104,11104,,14,0,1,1
11105,11105,,18,2,2,4
11106,11106,,15,2,2,4
11107,11107,,23,0,1,1
11108,11108,,23,2,1,3
11109,11109,,76,1,1,2
11110,11110,,23,7,6,13
11111,11111,,127,2,0,2
11112,11112,,14,3,4,7
11113,11113,,8,2,7,9
11114,11114,,8,2,0,2
11115,11115,,52,2,2,4
11116,11116,,52,2,1,3
11117,11117,,8,0,1,1
11118,11118,,0,1,14,15
11119,11119,,18,3,2,5
11120,11120,,23,1,5,6
11121,11121,,15,0,1,1
11122,11122,,194,0,1,1
11123,11123,,8,0,2,2
11124,11124,,45,1,1,2
11125,11125,,43,0,1,1
11126,11126,,43,1,0,1
11127,11127,,6,1,1,2
11128,11128,,15,5,11,16
11129,11129,,8,0,1,1
11130,11130,,14,2,14,16
11131,11131,,14,1,0,1
11132,11132,,15,6,3,9
11133,11133,,15,12,6,18
11134,11134,,15,8,3,11
11135,11135,,23,0,1,1
11136,11136,,127,1,1,2
11137,11137,,3,10,8,18
11138,11138,,15,1,4,5
11139,11139,,23,2,10,12
11140,11140,,21,1,1,2
11141,11141,,6,57,83,140
11142,11142,,21,4,3,7
11143,11143,,23,1,0,1
11144,11144,,0,2,9,11
11145,11145,,43,1,2,3
11146,11146,,43,1,1,2
11147,11147,,43,2,1,3
11148,11148,,43,5,4,9
11149,11149,,43,1,2,3
11150,11150,,23,11,5,16
11151,11151,,23,7,5,12
11152,11152,,23,1,2,3
11153,11153,,88,13,11,24
11154,11154,,5,2,1,3
11155,11155,,5,7,1,8
11156,11156,,45,2,5,7
11157,11157,,3,1,0,1
11158,11158,,23,0,1,1
11159,11159,,23,5,0,5
11160,11160,,43,5,3,8
11161,11161,,23,46,85,131
11162,11162,,21,1,1,2
11163,11163,,0,0,1,1
11164,11164,,0,1,0,1
11165,11165,,66,1,0,1
11166,11166,,21,2,6,8
11167,11167,,127,6,2,8
11168,11168,,21,7,2,9
11169,11169,,21,2,0,2
11170,11170,,21,4,6,10
11171,11171,,21,2,1,3
11172,11172,,45,0,1,1
11173,11173,,8,1,1,2
11174,11174,,11,4,12,16
11175,11175,,23,1,0,1
11176,11176,,5,2,4,6
11177,11177,,11,0,1,1
11178,11178,,11,1,1,2
11179,11179,,11,0,1,1
11180,11180,,24,1,1,2
11181,11181,,76,3,2,5
11182,11182,,76,3,2,5
11183,11183,,76,1,1,2
11184,11184,,23,6,2,8
11185,11185,,8,0,1,1
11186,11186,,105,7,7,14
11187,11187,,111,0,1,1
11188,11188,,23,1,1,2
11189,11189,,23,12,13,25
11190,11190,,23,1,1,2
11191,11191,,14,6,9,15
11192,11192,,31,0,1,1
11193,11193,,43,1,0,1
11194,11194,,43,0,1,1
11195,11195,,5,0,1,1
11196,11196,,127,2,2,4
11197,11197,,8,0,4,4
11198,11198,,23,1,1,2
11199,11199,,23,1,1,2
11200,11200,,8,2,0,2
11201,11201,,43,1,0,1
11202,11202,,127,4,7,11
11203,11203,,3,1,1,2
11204,11204,,18,0,5,5
11205,11205,,18,3,20,23
11206,11206,,8,0,4,4
11207,11207,,127,0,3,3
11208,11208,,111,3,3,6
11209,11209,,111,1,0,1
11210,11210,,23,0,3,3
11211,11211,,111,0,1,1
11212,11212,,3,1,0,1
11213,11213,,11,1,3,4
11214,11214,,11,0,2,2
11215,11215,,127,3,0,3
11216,11216,,127,0,3,3
11217,11217,,127,0,1,1
11218,11218,,127,2,0,2
11219,11219,,127,0,1,1
11220,11220,,127,0,1,1
11221,11221,,43,6,0,6
11222,11222,,23,2,3,5
11223,11223,,88,2,1,3
11224,11224,,127,2,2,4
11225,11225,,23,0,3,3
11226,11226,,23,41,58,99
11227,11227,,8,1,0,1
11228,11228,,23,0,1,1
11229,11229,,21,1,1,2
11230,11230,,43,5,1,6
11231,11231,,43,1,1,2
11232,11232,,43,1,0,1
11233,11233,,127,12,1,13
11234,11234,,15,9,2,11
11235,11235,,88,1,0,1
11236,11236,,5,4,3,7
11237,11237,,23,6,0,6
11238,11238,,3,0,1,1
11239,11239,,43,0,2,2
11240,11240,,23,0,1,1
11241,11241,,21,33,53,86
11242,11242,,23,3,8,11
11243,11243,,45,1,2,3
11244,11244,,127,2,2,4
11245,11245,,24,1,3,4
11246,11246,,31,7,3,10
11247,11247,,8,5,2,7
11248,11248,,8,0,1,1
11249,11249,,127,5,3,8
11250,11250,,23,2,0,2
11251,11251,,3,1,1,2
11252,11252,,111,0,1,1
11253,11253,,14,14,5,19
11254,11254,,14,0,1,1
11255,11255,,8,2,0,2
11256,11256,,127,1,2,3
11257,11257,,105,1,0,1
11258,11258,,88,20,4,24
11259,11259,,23,0,1,1
11260,11260,,0,30,75,105
11261,11261,,23,5,1,6
11262,11262,,15,1,0,1
11263,11263,,8,1,3,4
11264,11264,,0,2,2,4
11265,11265,,23,5,2,7
11266,11266,,0,3,6,9
11267,11267,,8,1,0,1
11268,11268,,11,1,1,2
11269,11269,,23,3,0,3
11270,11270,,52,2,1,3
11271,11271,,23,0,1,1
11272,11272,,23,5,0,5
11273,11273,,52,2,5,7
11274,11274,,52,3,1,4
11275,11275,,3,2,5,7
11276,11276,,3,4,3,7
11277,11277,,23,8,4,12
11278,11278,,23,0,1,1
11279,11279,,21,0,1,1
11280,11280,,3,0,1,1
11281,11281,,21,0,1,1
11282,11282,,21,3,1,4
11283,11283,,15,1,0,1
11284,11284,,88,3,3,6
11285,11285,,18,0,1,1
11286,11286,,0,2,6,8
11287,11287,,52,2,1,3
11288,11288,,120,3,2,5
11289,11289,,3,17,12,29
11290,11290,,23,1,1,2
11291,11291,,14,8,16,24
11292,11292,,21,3,3,6
11293,11293,,23,10,12,22
11294,11294,,23,1,2,3
11295,11295,,21,0,2,2
11296,11296,,11,1,0,1
11297,11297,,23,2,0,2
11298,11298,,76,6,28,34
11299,11299,,11,0,2,2
11300,11300,,120,6,6,12
11301,11301,,6,2,0,2
11302,11302,,105,1,3,4
11303,11303,,23,6,7,13
11304,11304,,14,4,1,5
11305,11305,,8,0,1,1
11306,11306,,52,0,1,1
11307,11307,,8,3,3,6
11308,11308,,8,1,0,1
11309,11309,,31,0,11,11
11310,11310,,31,3,7,10
11311,11311,,23,0,1,1
11312,11312,,23,8,7,15
11313,11313,,88,1,2,3
11314,11314,,23,0,1,1
11315,11315,,127,2,3,5
11316,11316,,8,2,2,4
11317,11317,,8,0,5,5
11318,11318,,8,2,2,4
11319,11319,,8,6,1,7
11320,11320,,111,4,16,20
11321,11321,,127,2,4,6
11322,11322,,14,7,10,17
11323,11323,,14,1,4,5
11324,11324,,18,1,0,1
11325,11325,,105,1,4,5
11326,11326,,8,1,0,1
11327,11327,,111,0,5,5
11328,11328,,111,22,21,43
11329,11329,,111,7,2,9
11330,11330,,8,4,4,8
11331,11331,,64,1,2,3
11332,11332,,64,1,0,1
11333,11333,,8,4,0,4
11334,11334,,23,0,1,1
11335,11335,,111,1,0,1
11336,11336,,23,1,1,2
11337,11337,,23,1,0,1
11338,11338,,43,0,1,1
11339,11339,,23,6,7,13
11340,11340,,23,2,0,2
11341,11341,,23,1,0,1
11342,11342,,11,2,3,5
11343,11343,,8,14,3,17
11344,11344,,52,1,3,4
11345,11345,,15,5,3,8
11346,11346,,18,5,6,11
11347,11347,,111,0,1,1
11348,11348,,31,0,1,1
11349,11349,,23,10,2,12
11350,11350,,15,0,1,1
11351,11351,,15,8,2,10
11352,11352,,43,11,3,14
11353,11353,,11,0,1,1
11354,11354,,15,1,0,1
11355,11355,,15,0,6,6
11356,11356,,105,2,2,4
11357,11357,,43,1,3,4
11358,11358,,8,2,3,5
11359,11359,,18,0,1,1
11360,11360,,15,0,1,1
11361,11361,,21,4,8,12
11362,11362,,23,2,1,3
11363,11363,,127,0,1,1
11364,11364,,8,7,8,15
11365,11365,,8,1,0,1
11366,11366,,6,2,8,10
11367,11367,,52,3,0,3
11368,11368,,23,7,1,8
11369,11369,,0,10,12,22
11370,11370,,18,0,1,1
11371,11371,,0,1,0,1
11372,11372,,15,3,3,6
11373,11373,,15,1,3,4
11374,11374,,52,1,0,1
11375,11375,,52,0,1,1
11376,11376,,21,0,4,4
11377,11377,,18,1,2,3
11378,11378,,5,4,1,5
11379,11379,,11,9,2,11
11380,11380,,15,6,1,7
11381,11381,,45,0,2,2
11382,11382,,23,1,0,1
11383,11383,,8,2,0,2
11384,11384,,21,1,5,6
11385,11385,,21,1,2,3
11386,11386,,111,10,10,20
11387,11387,,23,3,2,5
11388,11388,,127,0,1,1
11389,11389,,23,6,9,15
11390,11390,,6,2,4,6
11391,11391,,0,0,1,1
11392,11392,,43,3,2,5
11393,11393,,105,1,1,2
11394,11394,,88,6,15,21
11395,11395,,23,2,2,4
11396,11396,,52,1,0,1
11397,11397,,14,0,1,1
11398,11398,,14,0,1,1
11399,11399,,43,27,27,54
11400,11400,,43,1,2,3
11401,11401,,14,3,0,3
11402,11402,,14,3,3,6
11403,11403,,127,6,2,8
11404,11404,,21,0,2,2
11405,11405,,52,1,0,1
11406,11406,,23,6,7,13
11407,11407,,0,1,3,4
11408,11408,,23,4,5,9
11409,11409,,3,1,3,4
11410,11410,,23,1,0,1
11411,11411,,3,3,2,5
11412,11412,,5,0,1,1
11413,11413,,5,2,0,2
11414,11414,,8,1,0,1
11415,11415,,8,0,2,2
11416,11416,,8,6,2,8
11417,11417,,8,1,1,2
11418,11418,,8,1,1,2
11419,11419,,45,1,1,2
11420,11420,,45,4,3,7
11421,11421,,23,2,12,14
11422,11422,,23,2,4,6
11423,11423,,3,2,0,2
11424,11424,,3,0,1,1
11425,11425,,52,2,2,4
11426,11426,,23,1,1,2
11427,11427,,6,3,5,8
11428,11428,,105,0,3,3
11429,11429,,120,1,0,1
11430,11430,,23,1,0,1
11431,11431,,23,1,1,2
11432,11432,,23,1,0,1
11433,11433,,15,0,1,1
11434,11434,,111,1,0,1
11435,11435,,8,10,4,14
11436,11436,,23,7,4,11
11437,11437,,14,1,1,2
11438,11438,,88,6,4,10
11439,11439,,8,2,1,3
11440,11440,,23,2,14,16
11441,11441,,8,5,5,10
11442,11442,,45,12,10,22
11443,11443,,45,5,9,14
11444,11444,,23,8,15,23
11445,11445,,111,3,2,5
11446,11446,,111,0,2,2
11447,11447,,23,2,0,2
11448,11448,,31,7,0,7
11449,11449,,23,1,1,2
11450,11450,,3,0,2,2
11451,11451,,88,0,6,6
11452,11452,,23,1,0,1
11453,11453,,15,1,0,1
11454,11454,,45,0,1,1
11455,11455,,23,0,1,1
11456,11456,,105,0,1,1
11457,11457,,15,0,1,1
11458,11458,,43,0,1,1
11459,11459,,23,1,0,1
11460,11460,,105,1,1,2
11461,11461,,8,4,6,10
11462,11462,,111,0,5,5
11463,11463,,111,2,4,6
11464,11464,,111,1,1,2
11465,11465,,65,0,1,1
11466,11466,,65,1,0,1
11467,11467,,8,0,1,1
11468,11468,,76,2,5,7
11469,11469,,8,0,1,1
11470,11470,,23,1,1,2
11471,11471,,23,3,0,3
11472,11472,,8,0,2,2
11473,11473,,14,4,3,7
11474,11474,,23,0,1,1
11475,11475,,23,2,10,12
11476,11476,,23,3,1,4
11477,11477,,194,0,1,1
11478,11478,,23,1,1,2
11479,11479,,88,1,2,3
11480,11480,,88,9,3,12
11481,11481,,23,0,2,2
11482,11482,,0,0,1,1
11483,11483,,8,3,3,6
11484,11484,,23,1,5,6
11485,11485,,8,16,5,21
11486,11486,,8,3,3,6
11487,11487,,23,0,2,2
11488,11488,,105,4,3,7
11489,11489,,8,0,1,1
11490,11490,,52,2,4,6
11491,11491,,52,4,0,4
11492,11492,,23,1,2,3
11493,11493,,11,0,3,3
11494,11494,,111,2,2,4
11495,11495,,23,1,1,2
11496,11496,,8,2,5,7
11497,11497,,8,1,0,1
11498,11498,,127,1,0,1
11499,11499,,11,1,2,3
11500,11500,,6,4,1,5
11501,11501,,43,9,25,34
11502,11502,,14,4,4,8
11503,11503,,23,1,0,1
11504,11504,,21,0,4,4
11505,11505,,15,5,2,7
11506,11506,,23,4,0,4
11507,11507,,23,0,3,3
11508,11508,,0,6,4,10
11509,11509,,0,2,1,3
11510,11510,,0,3,3,6
11511,11511,,8,0,1,1
11512,11512,,14,3,1,4
11513,11513,,21,0,4,4
11514,11514,,21,0,1,1
11515,11515,,5,8,6,14
11516,11516,,23,3,6,9
11517,11517,,23,2,4,6
11518,11518,,45,1,3,4
11519,11519,,105,2,0,2
11520,11520,,14,0,3,3
11521,11521,,14,8,4,12
11522,11522,,43,6,7,13
11523,11523,,66,1,0,1
11524,11524,,23,1,1,2
11525,11525,,3,2,3,5
11526,11526,,23,1,0,1
11527,11527,,127,5,2,7
11528,11528,,127,4,6,10
11529,11529,,21,4,8,12
11530,11530,,66,1,0,1
11531,11531,,127,1,1,2
11532,11532,,11,1,2,3
11533,11533,,127,1,3,4
11534,11534,,31,0,5,5
11535,11535,,24,2,1,3
11536,11536,,31,0,2,2
11537,11537,,31,3,0,3
11538,11538,,31,0,2,2
11539,11539,,23,1,0,1
11540,11540,,8,3,1,4
11541,11541,,45,1,1,2
11542,11542,,8,2,1,3
11543,11543,,23,1,1,2
11544,11544,,111,0,1,1
11545,11545,,111,4,3,7
11546,11546,,23,33,32,65
11547,11547,,18,1,0,1
11548,11548,,15,2,4,6
11549,11549,,31,1,0,1
11550,11550,,31,1,0,1
11551,11551,,23,1,1,2
11552,11552,,120,2,2,4
11553,11553,,120,0,1,1
11554,11554,,14,6,2,8
11555,11555,,8,0,2,2
11556,11556,,8,1,3,4
11557,11557,,127,11,9,20
11558,11558,,8,1,1,2
11559,11559,,8,2,2,4
11560,11560,,127,1,1,2
11561,11561,,23,3,2,5
11562,11562,,127,2,0,2
11563,11563,,23,3,4,7
11564,11564,,52,1,1,2
11565,11565,,15,7,0,7
11566,11566,,23,1,1,2
11567,11567,,31,4,2,6
11568,11568,,23,2,6,8
11569,11569,,8,0,5,5
11570,11570,,23,2,0,2
11571,11571,,23,1,0,1
11572,11572,,14,1,1,2
11573,11573,,15,1,0,1
11574,11574,,15,1,0,1
11575,11575,,76,0,4,4
11576,11576,,76,0,4,4
