Id,Label,timeset,modularity_class,indegree,outdegree,degree
6202,6202,,1952,8,0,8
6203,6203,,1266,0,0,0
6204,6204,,2101,1,0,1
6205,6205,,1952,0,2,2
6206,6206,,1985,0,3,3
6207,6207,,1985,11,0,11
6208,6208,,1998,0,4,4
6209,6209,,427,7,0,7
6210,6210,,1998,7,0,7
6211,6211,,1998,6,0,6
6212,6212,,1502,0,2,2
6213,6213,,1502,13,0,13
6214,6214,,1502,1,0,1
6215,6215,,1502,0,1,1
6216,6216,,1502,5,0,5
6217,6217,,1267,0,0,0
6218,6218,,1268,0,0,0
6219,6219,,1269,0,0,0
6220,6220,,1270,0,0,0
6221,6221,,1839,2,0,2
6222,6222,,1271,0,0,0
6223,6223,,1502,0,2,2
6224,6224,,1502,6,0,6
6225,6225,,1272,0,1,1
6226,6226,,1272,1,0,1
6227,6227,,1273,0,0,0
6228,6228,,1502,0,1,1
6229,6229,,1274,0,0,0
6230,6230,,1502,2,0,2
6231,6231,,1952,0,7,7
6232,6232,,1952,1,0,1
6233,6233,,1952,7,0,7
6234,6234,,2096,0,7,7
6235,6235,,2096,2,0,2
6236,6236,,2096,2,0,2
6237,6237,,2096,1,0,1
6238,6238,,1502,3,0,3
6239,6239,,1952,0,6,6
6240,6240,,1952,34,0,34
6241,6241,,1502,0,3,3
6242,6242,,1502,7,0,7
6243,6243,,1998,0,3,3
6244,6244,,1998,2,0,2
6245,6245,,1998,5,0,5
6246,6246,,1974,0,18,18
6247,6247,,1985,0,729,729
6248,6248,,1985,2,0,2
6249,6249,,2110,7,0,7
6250,6250,,1998,0,2,2
6251,6251,,1998,3,0,3
6252,6252,,1952,0,5,5
6253,6253,,1952,12,0,12
6254,6254,,1952,4,0,4
6255,6255,,1952,0,19,19
6256,6256,,1952,8,0,8
6257,6257,,1952,8,0,8
6258,6258,,1502,0,2,2
6259,6259,,1502,3,0,3
6260,6260,,427,1,0,1
6261,6261,,1275,0,0,0
6262,6262,,1502,28,0,28
6263,6263,,1276,0,0,0
6264,6264,,1277,0,0,0
6265,6265,,1502,2,0,2
6266,6266,,1502,0,6,6
6267,6267,,1502,10,0,10
6268,6268,,1502,8,0,8
6269,6269,,2048,0,2,2
6270,6270,,1447,1,0,1
6271,6271,,1998,0,6,6
6272,6272,,1998,9,0,9
6273,6273,,1998,2,0,2
6274,6274,,1998,6,0,6
6275,6275,,1998,8,0,8
6276,6276,,1998,8,0,8
6277,6277,,1998,2,0,2
6278,6278,,2020,2,0,2
6279,6279,,1278,0,0,0
6280,6280,,1279,0,0,0
6281,6281,,1280,0,0,0
6282,6282,,1502,0,2,2
6283,6283,,1502,1,0,1
6284,6284,,1502,5,0,5
6285,6285,,1502,7,0,7
6286,6286,,1502,1,0,1
6287,6287,,1502,6,0,6
6288,6288,,1502,15,0,15
6289,6289,,1952,0,12,12
6290,6290,,1952,23,0,23
6291,6291,,1502,0,3,3
6292,6292,,1502,7,0,7
6293,6293,,1281,0,0,0
6294,6294,,555,1,0,1
6295,6295,,1282,0,0,0
6296,6296,,1283,0,0,0
6297,6297,,1284,0,0,0
6298,6298,,1285,0,0,0
6299,6299,,1502,2,0,2
6300,6300,,1214,0,1,1
6301,6301,,1286,0,0,0
6302,6302,,1287,0,0,0
6303,6303,,1974,0,6,6
6304,6304,,1974,10,0,10
6305,6305,,2063,0,2,2
6306,6306,,2063,18,0,18
6307,6307,,2063,2,0,2
6308,6308,,1974,12,0,12
6309,6309,,1288,0,0,0
6310,6310,,1998,2,0,2
6311,6311,,427,1,0,1
6312,6312,,3289,0,17,17
6313,6313,,1502,2,0,2
6314,6314,,1289,0,0,0
6315,6315,,3289,1,0,1
6316,6316,,1290,0,0,0
6317,6317,,1291,0,0,0
6318,6318,,1292,0,0,0
6319,6319,,1293,0,0,0
6320,6320,,1294,0,0,0
6321,6321,,1295,0,0,0
6322,6322,,1296,16,0,16
6323,6323,,1974,0,1,1
6324,6324,,1297,0,0,0
6325,6325,,1502,0,4,4
6326,6326,,2048,10,0,10
6327,6327,,1214,0,2,2
6328,6328,,1952,13,0,13
6329,6329,,1985,3,0,3
6330,6330,,1502,0,2,2
6331,6331,,1502,11,0,11
6332,6332,,1298,0,4,4
6333,6333,,1298,4,0,4
6334,6334,,1502,0,2,2
6335,6335,,1299,0,0,0
6336,6336,,2074,1,0,1
6337,6337,,1502,2,0,2
6338,6338,,1502,3,0,3
6339,6339,,1502,3,0,3
6340,6340,,2063,0,10,10
6341,6341,,2063,4,0,4
6342,6342,,2063,1,0,1
6343,6343,,1985,0,4,4
6344,6344,,1985,3,0,3
6345,6345,,1985,2,0,2
6346,6346,,1952,1,0,1
6347,6347,,1985,2,0,2
6348,6348,,1502,0,3,3
6349,6349,,427,6,0,6
6350,6350,,1974,0,21,21
6351,6351,,1974,4,0,4
6352,6352,,1974,4,0,4
6353,6353,,1974,2,0,2
6354,6354,,1974,3,0,3
6355,6355,,1974,2,0,2
6356,6356,,2048,0,4,4
6357,6357,,1974,15,0,15
6358,6358,,1974,4,0,4
6359,6359,,1214,2,0,2
6360,6360,,1214,5,0,5
6361,6361,,2063,0,5,5
6362,6362,,2063,6,0,6
6363,6363,,2063,6,0,6
6364,6364,,2063,10,0,10
6365,6365,,1300,0,0,0
6366,6366,,1774,1,0,1
6367,6367,,1301,0,0,0
6368,6368,,1985,1,0,1
6369,6369,,46,1,0,1
6370,6370,,1302,0,0,0
6371,6371,,1985,0,360,360
6372,6372,,1502,4,0,4
6373,6373,,1502,6,0,6
6374,6374,,1502,3,0,3
6375,6375,,1985,7,0,7
6376,6376,,1985,4,0,4
6377,6377,,1303,0,0,0
6378,6378,,1304,0,0,0
6379,6379,,1305,0,0,0
6380,6380,,1306,0,0,0
6381,6381,,1307,0,0,0
6382,6382,,1308,0,0,0
6383,6383,,1309,0,0,0
6384,6384,,2048,6,0,6
6385,6385,,2048,6,0,6
6386,6386,,2048,3,0,3
6387,6387,,2048,8,0,8
6388,6388,,1502,0,2,2
6389,6389,,1502,3,0,3
6390,6390,,1310,0,0,0
6391,6391,,1952,14,0,14
6392,6392,,1952,27,0,27
6393,6393,,1952,14,0,14
6394,6394,,1311,0,0,0
6395,6395,,1312,0,0,0
6396,6396,,1313,0,0,0
6397,6397,,1314,0,0,0
6398,6398,,1315,0,0,0
6399,6399,,1502,8,0,8
6400,6400,,1214,0,39,39
6401,6401,,1502,0,3,3
6402,6402,,1502,0,4,4
6403,6403,,1502,12,0,12
6404,6404,,1502,2,0,2
6405,6405,,1502,0,3,3
6406,6406,,1502,3,0,3
6407,6407,,1502,0,1,1
6408,6408,,1502,10,0,10
6409,6409,,1316,0,0,0
6410,6410,,1502,3,0,3
6411,6411,,1502,0,3,3
6412,6412,,1502,6,0,6
6413,6413,,1502,2,0,2
6414,6414,,1985,0,305,305
6415,6415,,1502,6,0,6
6416,6416,,1502,4,0,4
6417,6417,,1985,4,0,4
6418,6418,,1985,2,0,2
6419,6419,,1317,0,1,1
6420,6420,,1317,1,0,1
6421,6421,,1502,0,4,4
6422,6422,,1318,0,0,0
6423,6423,,1319,0,0,0
6424,6424,,1320,0,0,0
6425,6425,,1502,0,4,4
6426,6426,,1502,7,0,7
6427,6427,,1502,0,1,1
6428,6428,,1321,0,0,0
6429,6429,,1322,0,0,0
6430,6430,,2157,2,0,2
6431,6431,,1502,0,4,4
6432,6432,,1502,4,0,4
6433,6433,,1502,5,0,5
6434,6434,,1502,3,0,3
6435,6435,,1502,0,4,4
6436,6436,,1502,5,0,5
6437,6437,,1952,0,1,1
6438,6438,,1499,1,0,1
6439,6439,,2074,0,354,354
6440,6440,,2074,2,0,2
6441,6441,,1502,0,2,2
6442,6442,,1502,2,0,2
6443,6443,,1985,0,2,2
6444,6444,,1985,7,0,7
6445,6445,,1985,1,0,1
6446,6446,,1323,1,0,1
6447,6447,,1324,0,0,0
6448,6448,,2096,0,2,2
6449,6449,,2096,3,0,3
6450,6450,,1985,0,2,2
6451,6451,,1325,0,0,0
6452,6452,,699,2,0,2
6453,6453,,1214,0,2,2
6454,6454,,1974,0,2,2
6455,6455,,1974,0,7,7
6456,6456,,1946,1,0,1
6457,6457,,1974,3,0,3
6458,6458,,1974,3,0,3
6459,6459,,1326,0,0,0
6460,6460,,1327,0,0,0
6461,6461,,1502,3,0,3
6462,6462,,1502,0,4,4
6463,6463,,1502,0,1,1
6464,6464,,1502,0,3,3
6465,6465,,1502,16,0,16
6466,6466,,1502,3,0,3
6467,6467,,1328,0,0,0
6468,6468,,1952,3,0,3
6469,6469,,1952,4,0,4
6470,6470,,1214,4,0,4
6471,6471,,1329,0,0,0
6472,6472,,1330,0,0,0
6473,6473,,2048,1,0,1
6474,6474,,1331,0,0,0
6475,6475,,1998,0,6,6
6476,6476,,1998,10,0,10
6477,6477,,2096,0,2,2
6478,6478,,1332,0,0,0
6479,6479,,2096,1,0,1
6480,6480,,1502,0,5,5
6481,6481,,1502,3,0,3
6482,6482,,1333,0,0,0
6483,6483,,1334,0,0,0
6484,6484,,1952,0,7,7
6485,6485,,1952,1,0,1
6486,6486,,2008,8,0,8
6487,6487,,1952,0,3,3
6488,6488,,1952,6,0,6
6489,6489,,1502,0,2,2
6490,6490,,1502,0,2,2
6491,6491,,1502,11,0,11
6492,6492,,1502,5,0,5
6493,6493,,1985,0,1,1
6494,6494,,1502,0,1,1
6495,6495,,427,1,0,1
6496,6496,,1952,0,2,2
6497,6497,,1952,4,0,4
6498,6498,,1952,2,0,2
6499,6499,,1335,0,0,0
6500,6500,,1336,0,0,0
6501,6501,,1337,0,0,0
6502,6502,,1338,0,0,0
6503,6503,,1502,2,0,2
6504,6504,,1998,7,0,7
6505,6505,,2063,1,0,1
6506,6506,,2062,1,0,1
6507,6507,,1339,0,0,0
6508,6508,,1998,0,2,2
6509,6509,,1502,0,2,2
6510,6510,,1340,0,0,0
6511,6511,,1214,0,3,3
6512,6512,,1985,8,0,8
6513,6513,,1341,0,0,0
6514,6514,,1985,7,0,7
6515,6515,,1342,0,0,0
6516,6516,,1343,0,0,0
6517,6517,,3289,61,1,62
6518,6518,,3289,1,0,1
6519,6519,,1998,0,2,2
6520,6520,,1344,0,0,0
6521,6521,,1998,1,0,1
6522,6522,,1502,0,1,1
6523,6523,,2063,0,4,4
6524,6524,,1502,0,3,3
6525,6525,,3289,0,19,19
6526,6526,,3289,1,0,1
6527,6527,,1502,5,0,5
6528,6528,,1345,0,0,0
6529,6529,,1985,0,399,399
6530,6530,,1985,3,0,3
6531,6531,,1346,0,0,0
6532,6532,,1347,0,0,0
6533,6533,,1348,0,0,0
6534,6534,,1502,0,2,2
6535,6535,,1349,0,0,0
6536,6536,,2110,1,0,1
6537,6537,,2063,0,2,2
6538,6538,,2063,6,0,6
6539,6539,,1502,0,2,2
6540,6540,,1998,0,5,5
6541,6541,,1998,1,0,1
6542,6542,,2063,2,0,2
6543,6543,,1998,5,0,5
6544,6544,,1839,0,13,13
6545,6545,,1946,2,0,2
6546,6546,,1952,0,25,25
6547,6547,,1952,22,0,22
6548,6548,,1350,0,0,0
6549,6549,,1351,0,0,0
6550,6550,,1352,0,0,0
6551,6551,,1353,0,0,0
6552,6552,,2072,1,0,1
6553,6553,,1504,1,0,1
6554,6554,,1998,1,0,1
6555,6555,,1502,0,3,3
6556,6556,,1502,5,0,5
6557,6557,,1502,2,0,2
6558,6558,,1998,0,2,2
6559,6559,,1998,1,0,1
6560,6560,,3289,0,8,8
6561,6561,,1354,0,0,0
6562,6562,,1502,0,2,2
6563,6563,,1998,0,2,2
6564,6564,,1998,10,0,10
6565,6565,,1998,6,0,6
6566,6566,,1502,13,0,13
6567,6567,,3289,0,19,19
6568,6568,,1998,1,0,1
6569,6569,,1355,0,0,0
6570,6570,,3289,1,0,1
6571,6571,,3289,1,0,1
6572,6572,,1356,0,0,0
6573,6573,,1357,0,0,0
6574,6574,,2110,0,2,2
6575,6575,,1974,0,17,17
6576,6576,,1502,0,2,2
6577,6577,,1358,0,2,2
6578,6578,,1998,1,0,1
6579,6579,,1358,2,0,2
6580,6580,,1985,0,11,11
6581,6581,,1985,4,0,4
6582,6582,,1985,7,0,7
6583,6583,,2008,3,0,3
6584,6584,,1359,0,0,0
6585,6585,,2008,1,0,1
6586,6586,,427,2,0,2
6587,6587,,3289,0,3,3
6588,6588,,3289,1,0,1
6589,6589,,1360,0,0,0
6590,6590,,1986,1,0,1
6591,6591,,1361,0,0,0
6592,6592,,1998,0,2,2
6593,6593,,1502,11,0,11
6594,6594,,1502,0,2,2
6595,6595,,1502,0,2,2
6596,6596,,1502,4,0,4
6597,6597,,1362,0,0,0
6598,6598,,1363,0,2,2
6599,6599,,1952,0,267,267
6600,6600,,1952,5,0,5
6601,6601,,1974,43,0,43
6602,6602,,1502,0,5,5
6603,6603,,1502,15,0,15
6604,6604,,1502,3,0,3
6605,6605,,1502,2,0,2
6606,6606,,427,10,0,10
6607,6607,,1364,0,0,0
6608,6608,,1365,0,0,0
6609,6609,,1366,0,0,0
6610,6610,,1367,0,0,0
6611,6611,,1368,0,0,0
6612,6612,,427,1,0,1
6613,6613,,427,0,2,2
6614,6614,,427,5,0,5
6615,6615,,427,1,0,1
6616,6616,,1369,0,0,0
6617,6617,,1974,6,0,6
6618,6618,,1370,0,0,0
6619,6619,,1998,2,0,2
6620,6620,,1974,1,0,1
6621,6621,,427,0,2,2
6622,6622,,427,3,0,3
6623,6623,,427,6,0,6
6624,6624,,1371,0,0,0
6625,6625,,1372,0,0,0
6626,6626,,2048,8,0,8
6627,6627,,1998,0,1,1
6628,6628,,1998,4,0,4
6629,6629,,1373,0,0,0
6630,6630,,1374,0,0,0
6631,6631,,1502,0,1,1
6632,6632,,1375,0,0,0
6633,6633,,2062,0,3,3
6634,6634,,2062,3,0,3
6635,6635,,2062,3,0,3
6636,6636,,1502,0,8,8
6637,6637,,1502,5,0,5
6638,6638,,1502,5,0,5
6639,6639,,1502,7,0,7
6640,6640,,1502,7,0,7
6641,6641,,1376,0,0,0
6642,6642,,1377,0,0,0
6643,6643,,1378,0,0,0
6644,6644,,1974,1,0,1
6645,6645,,1502,3,0,3
6646,6646,,1839,2,0,2
6647,6647,,1839,2,0,2
6648,6648,,1379,0,0,0
6649,6649,,1985,0,7,7
6650,6650,,1380,0,0,0
6651,6651,,1952,0,1,1
6652,6652,,1998,0,3,3
6653,6653,,1998,13,0,13
6654,6654,,1998,1,0,1
6655,6655,,1998,1,0,1
6656,6656,,2048,0,7,7
6657,6657,,1381,0,0,0
6658,6658,,2048,0,1,1
6659,6659,,1502,0,2,2
6660,6660,,1502,5,0,5
6661,6661,,1998,0,22,22
6662,6662,,1998,4,0,4
6663,6663,,1382,0,0,0
6664,6664,,1952,4,0,4
6665,6665,,1952,2,0,2
6666,6666,,1383,0,0,0
6667,6667,,1952,14,0,14
6668,6668,,1952,6,0,6
6669,6669,,1952,2,0,2
6670,6670,,1952,10,0,10
6671,6671,,1952,12,0,12
6672,6672,,1384,0,0,0
6673,6673,,1385,0,0,0
6674,6674,,1952,12,0,12
6675,6675,,1952,10,0,10
6676,6676,,1386,0,0,0
6677,6677,,1952,4,0,4
6678,6678,,1387,0,0,0
6679,6679,,1388,0,0,0
6680,6680,,1389,0,0,0
6681,6681,,1390,0,0,0
6682,6682,,1391,0,0,0
6683,6683,,1998,0,4,4
6684,6684,,1502,0,4,4
6685,6685,,1502,11,0,11
6686,6686,,1392,0,0,0
6687,6687,,1393,0,0,0
6688,6688,,1394,0,0,0
6689,6689,,1952,0,2,2
6690,6690,,1974,0,2,2
6691,6691,,1974,2,0,2
6692,6692,,1974,3,0,3
6693,6693,,1395,0,0,0
6694,6694,,1396,0,2,2
6695,6695,,1396,2,0,2
6696,6696,,2101,0,2,2
6697,6697,,1985,4,0,4
6698,6698,,1998,0,10,10
6699,6699,,1998,2,0,2
6700,6700,,1998,12,0,12
6701,6701,,1839,0,2,2
6702,6702,,1839,3,0,3
6703,6703,,1974,0,3,3
6704,6704,,1974,7,0,7
6705,6705,,1397,0,0,0
6706,6706,,1502,314,0,314
6707,6707,,1398,0,0,0
6708,6708,,1502,7,0,7
6709,6709,,1502,2,0,2
6710,6710,,1399,0,0,0
6711,6711,,1502,2,0,2
6712,6712,,1400,0,0,0
6713,6713,,2074,3,0,3
6714,6714,,1401,0,0,0
6715,6715,,2063,2,0,2
6716,6716,,1952,0,11,11
6717,6717,,1952,12,0,12
6718,6718,,1502,0,1,1
6719,6719,,1502,3,0,3
6720,6720,,1502,2,0,2
6721,6721,,1974,0,2,2
6722,6722,,1974,7,0,7
6723,6723,,1402,0,0,0
6724,6724,,1502,0,3,3
6725,6725,,1502,6,0,6
6726,6726,,1985,0,210,210
6727,6727,,1502,3,0,3
6728,6728,,1403,0,0,0
6729,6729,,1404,0,0,0
6730,6730,,1405,0,0,0
6731,6731,,1502,0,3,3
6732,6732,,1499,0,1,1
6733,6733,,1499,3,0,3
6734,6734,,1952,6,0,6
6735,6735,,1406,0,0,0
6736,6736,,1407,0,0,0
6737,6737,,1408,0,0,0
6738,6738,,1409,0,0,0
6739,6739,,1410,0,0,0
6740,6740,,1411,0,0,0
6741,6741,,2110,1,0,1
6742,6742,,1412,0,0,0
6743,6743,,1952,2,0,2
6744,6744,,1952,1,0,1
6745,6745,,1413,0,0,0
6746,6746,,1414,0,0,0
6747,6747,,1502,2,0,2
6748,6748,,1415,0,0,0
6749,6749,,1416,0,0,0
6750,6750,,1417,0,0,0
6751,6751,,1502,0,1,1
6752,6752,,1502,8,0,8
6753,6753,,1502,2,0,2
6754,6754,,206,1,0,1
6755,6755,,1418,0,0,0
6756,6756,,1214,0,2,2
6757,6757,,1419,0,0,0
6758,6758,,427,16,0,16
6759,6759,,1952,0,2,2
6760,6760,,1952,10,0,10
6761,6761,,1502,0,1,1
6762,6762,,2063,0,3,3
6763,6763,,2063,16,0,16
6764,6764,,2063,16,0,16
6765,6765,,2063,14,0,14
6766,6766,,1952,1,0,1
6767,6767,,1952,0,2,2
6768,6768,,1502,0,5,5
6769,6769,,1420,0,4,4
6770,6770,,1420,2,0,2
6771,6771,,1420,2,0,2
6772,6772,,2062,2,0,2
6773,6773,,1421,0,0,0
6774,6774,,1422,0,0,0
6775,6775,,1423,0,0,0
6776,6776,,1424,0,0,0
6777,6777,,1502,1,0,1
6778,6778,,1425,0,0,0
6779,6779,,1502,0,18,18
6780,6780,,1502,277,0,277
6781,6781,,1502,45,0,45
6782,6782,,1502,11,0,11
6783,6783,,1502,0,2,2
6784,6784,,1426,0,1,1
6785,6785,,1426,1,0,1
6786,6786,,1427,0,0,0
6787,6787,,1998,0,8,8
6788,6788,,1998,0,2,2
6789,6789,,1998,3,0,3
6790,6790,,1998,0,1,1
6791,6791,,158,9,0,9
6792,6792,,1502,0,6,6
6793,6793,,1502,3,0,3
6794,6794,,1502,9,0,9
6795,6795,,1502,2,0,2
6796,6796,,1428,0,0,0
6797,6797,,1952,6,0,6
6798,6798,,1952,6,0,6
6799,6799,,1429,0,0,0
6800,6800,,1952,9,0,9
6801,6801,,1430,0,0,0
6802,6802,,1431,0,0,0
6803,6803,,1432,0,0,0
6804,6804,,1433,0,0,0
6805,6805,,1952,2,0,2
6806,6806,,1434,0,2,2
6807,6807,,1434,4,0,4
6808,6808,,2101,0,2,2
6809,6809,,2101,6,0,6
6810,6810,,1435,0,0,0
6811,6811,,1502,2,0,2
6812,6812,,427,1,0,1
6813,6813,,2101,3,0,3
6814,6814,,1952,0,2,2
6815,6815,,1952,13,0,13
6816,6816,,1952,8,0,8
6817,6817,,1998,0,19,19
6818,6818,,1998,2,0,2
6819,6819,,1436,0,0,0
6820,6820,,2062,4,0,4
6821,6821,,1437,0,0,0
6822,6822,,1952,2,0,2
6823,6823,,1438,0,0,0
6824,6824,,1985,3,0,3
6825,6825,,1602,7,0,7
6826,6826,,1602,11,0,11
6827,6827,,1502,1,0,1
6828,6828,,1439,0,0,0
6829,6829,,1440,0,0,0
6830,6830,,1974,0,5,5
6831,6831,,1502,0,8,8
6832,6832,,1502,2,0,2
6833,6833,,1502,3,0,3
6834,6834,,1502,0,2,2
6835,6835,,1974,2,0,2
6836,6836,,1502,0,4,4
6837,6837,,1502,3,0,3
6838,6838,,1974,1,0,1
6839,6839,,1502,0,5,5
6840,6840,,1502,2,0,2
6841,6841,,1502,3,0,3
6842,6842,,1502,2,0,2
6843,6843,,1985,0,13,13
6844,6844,,1985,4,0,4
6845,6845,,1441,0,0,0
6846,6846,,1952,0,2,2
6847,6847,,1974,0,3,3
6848,6848,,1974,3,0,3
6849,6849,,1952,0,26,26
6850,6850,,1952,27,0,27
6851,6851,,1952,5,0,5
6852,6852,,1952,6,0,6
6853,6853,,1952,4,0,4
6854,6854,,261,3,0,3
6855,6855,,427,3,0,3
6856,6856,,1620,0,1,1
6857,6857,,1974,2,0,2
6858,6858,,2008,0,1,1
6859,6859,,1985,0,2,2
6860,6860,,1985,2,0,2
6861,6861,,1442,0,0,0
6862,6862,,1443,0,1,1
6863,6863,,1443,1,0,1
6864,6864,,1214,1,0,1
6865,6865,,1444,0,0,0
6866,6866,,1445,0,0,0
6867,6867,,1952,22,0,22
6868,6868,,1446,0,0,0
6869,6869,,1952,8,0,8
6870,6870,,1447,0,1,1
6871,6871,,1448,0,0,0
6872,6872,,1296,0,2,2
6873,6873,,1214,3,0,3
6874,6874,,1952,0,5,5
6875,6875,,1952,35,0,35
6876,6876,,1502,0,12,12
6877,6877,,1502,2,0,2
6878,6878,,1985,0,452,452
6879,6879,,1502,0,3,3
6880,6880,,1449,0,0,0
6881,6881,,1450,0,0,0
6882,6882,,1451,0,0,0
6883,6883,,1502,1,0,1
6884,6884,,2110,0,11,11
6885,6885,,1502,0,15,15
6886,6886,,1502,2,0,2
6887,6887,,1452,0,0,0
6888,6888,,1998,1,0,1
6889,6889,,1453,0,0,0
6890,6890,,1502,0,5,5
6891,6891,,2062,0,2,2
6892,6892,,1454,0,0,0
6893,6893,,2062,1,0,1
6894,6894,,1455,0,0,0
6895,6895,,825,1,0,1
6896,6896,,1456,0,0,0
6897,6897,,1502,7,0,7
6898,6898,,1985,0,3,3
6899,6899,,1985,2,0,2
6900,6900,,3289,0,44,44
6901,6901,,1457,0,0,0
6902,6902,,1458,0,0,0
6903,6903,,2063,2,0,2
6904,6904,,1459,0,0,0
6905,6905,,1602,5,0,5
6906,6906,,1602,2,0,2
6907,6907,,1602,2,0,2
6908,6908,,1998,0,5,5
6909,6909,,1998,9,0,9
6910,6910,,1998,3,0,3
6911,6911,,1602,0,3,3
6912,6912,,1602,1,0,1
6913,6913,,1998,1,0,1
6914,6914,,2063,0,4,4
6915,6915,,2063,3,0,3
6916,6916,,2063,3,0,3
6917,6917,,2063,2,0,2
6918,6918,,1460,0,0,0
6919,6919,,1461,0,0,0
6920,6920,,1462,0,0,0
6921,6921,,1463,0,0,0
6922,6922,,1464,0,0,0
6923,6923,,1465,0,0,0
6924,6924,,2048,1,0,1
6925,6925,,1466,0,0,0
6926,6926,,1467,0,0,0
6927,6927,,1468,0,0,0
6928,6928,,1502,0,3,3
6929,6929,,1502,0,11,11
6930,6930,,1502,3,0,3
6931,6931,,1469,0,0,0
6932,6932,,1985,3,0,3
6933,6933,,1502,6,0,6
6934,6934,,427,0,2,2
6935,6935,,427,2,0,2
6936,6936,,1952,0,190,190
6937,6937,,1952,22,0,22
6938,6938,,1985,0,166,166
6939,6939,,1998,3,0,3
6940,6940,,1998,0,2,2
6941,6941,,2170,1,0,1
6942,6942,,1998,2,0,2
6943,6943,,1998,5,0,5
6944,6944,,1998,0,4,4
6945,6945,,1998,2,0,2
6946,6946,,1998,1,0,1
6947,6947,,1998,2,0,2
6948,6948,,1998,2,0,2
6949,6949,,1998,0,1,1
6950,6950,,1470,0,0,0
6951,6951,,1471,0,0,0
6952,6952,,1998,4,0,4
6953,6953,,1845,0,2,2
6954,6954,,1472,0,0,0
6955,6955,,1952,0,3,3
6956,6956,,1952,2,0,2
6957,6957,,1473,0,0,0
6958,6958,,206,1,0,1
6959,6959,,1942,1,0,1
6960,6960,,1474,0,0,0
6961,6961,,1475,0,0,0
6962,6962,,1502,2,0,2
6963,6963,,2063,4,0,4
6964,6964,,1476,0,0,0
6965,6965,,1477,0,0,0
6966,6966,,1203,3,0,3
6967,6967,,2063,0,10,10
6968,6968,,1952,0,87,87
6969,6969,,1952,16,0,16
6970,6970,,1478,0,0,0
6971,6971,,2063,0,10,10
6972,6972,,2063,1,0,1
6973,6973,,1214,0,342,342
6974,6974,,1214,1,0,1
6975,6975,,1974,0,4,4
6976,6976,,1974,2,0,2
6977,6977,,1952,0,2,2
6978,6978,,1502,0,5,5
6979,6979,,1502,2,0,2
6980,6980,,1998,0,3,3
6981,6981,,1214,2,0,2
6982,6982,,2063,0,10,10
6983,6983,,2063,7,0,7
6984,6984,,2063,1,0,1
6985,6985,,1985,9,0,9
6986,6986,,1502,0,6,6
6987,6987,,1502,5,0,5
6988,6988,,1502,6,0,6
6989,6989,,1998,0,3,3
6990,6990,,1998,5,0,5
6991,6991,,1479,0,0,0
6992,6992,,2101,0,3,3
6993,6993,,2101,3,0,3
6994,6994,,1480,0,0,0
6995,6995,,1974,0,23,23
6996,6996,,1974,2,0,2
6997,6997,,1974,2,0,2
6998,6998,,1974,2,0,2
6999,6999,,1974,2,0,2
7000,7000,,1974,0,13,13
7001,7001,,427,2,0,2
7002,7002,,1974,2,0,2
7003,7003,,1481,0,0,0
7004,7004,,1482,0,0,0
7005,7005,,964,1,0,1
7006,7006,,1502,2,0,2
7007,7007,,1483,0,0,0
7008,7008,,1502,0,7,7
7009,7009,,1484,0,0,0
7010,7010,,1485,0,0,0
7011,7011,,1486,0,0,0
7012,7012,,1985,0,1,1
7013,7013,,2008,1,0,1
7014,7014,,1985,2,0,2
7015,7015,,1952,0,12,12
7016,7016,,1952,21,0,21
7017,7017,,1487,0,0,0
7018,7018,,1602,0,212,212
7019,7019,,1488,0,0,0
7020,7020,,1502,1,0,1
7021,7021,,1502,1,0,1
7022,7022,,1502,3,0,3
7023,7023,,2062,0,3,3
7024,7024,,2072,0,4,4
7025,7025,,1974,0,4,4
7026,7026,,1974,10,0,10
7027,7027,,1998,0,1,1
7028,7028,,1998,5,0,5
7029,7029,,1489,0,0,0
7030,7030,,1998,2,0,2
7031,7031,,1998,0,6,6
7032,7032,,1998,2,0,2
7033,7033,,1998,2,0,2
7034,7034,,1998,2,0,2
7035,7035,,1998,2,0,2
7036,7036,,1998,6,0,6
7037,7037,,1490,0,0,0
7038,7038,,1491,0,0,0
7039,7039,,1998,4,0,4
7040,7040,,1492,0,0,0
7041,7041,,427,2,0,2
7042,7042,,427,2,0,2
7043,7043,,1493,0,0,0
7044,7044,,1797,2,0,2
7045,7045,,1494,0,0,0
7046,7046,,1797,2,0,2
7047,7047,,1502,4,0,4
7048,7048,,1952,0,3,3
7049,7049,,1495,0,1,1
7050,7050,,1952,0,5,5
7051,7051,,1952,11,0,11
7052,7052,,1952,5,0,5
7053,7053,,1502,0,5,5
7054,7054,,1998,0,2,2
7055,7055,,1998,4,0,4
7056,7056,,1952,0,9,9
7057,7057,,1952,13,0,13
7058,7058,,1496,0,0,0
7059,7059,,1497,0,0,0
7060,7060,,1502,1,0,1
7061,7061,,2048,0,2,2
7062,7062,,1502,0,6,6
7063,7063,,1502,5,0,5
7064,7064,,1502,8,0,8
7065,7065,,1952,0,4,4
7066,7066,,1952,3,0,3
7067,7067,,1952,2,0,2
7068,7068,,1952,2,0,2
7069,7069,,1502,2,0,2
7070,7070,,1998,5,0,5
7071,7071,,1498,0,0,0
7072,7072,,1985,0,2,2
7073,7073,,1502,0,4,4
7074,7074,,1499,10,0,10
7075,7075,,2063,0,1,1
7076,7076,,1974,0,5,5
