Id,Label,timeset,indegree,outdegree,degree,modularity_class
5695,5695,,0,0,0,293
5696,5696,,0,5,5,46
5697,5697,,0,2,2,46
5698,5698,,0,3,3,280
5699,5699,,0,3,3,259
5700,5700,,0,0,0,294
5701,5701,,0,8,8,46
5702,5702,,3,0,3,46
5703,5703,,0,4,4,46
5704,5704,,0,2,2,46
5705,5705,,0,6,6,46
5706,5706,,0,3,3,46
5707,5707,,0,0,0,295
5708,5708,,0,4,4,280
5709,5709,,5,0,5,280
5710,5710,,0,2,2,46
5711,5711,,0,3,3,280
5712,5712,,0,1,1,296
5713,5713,,0,2,2,280
5714,5714,,0,3,3,301
5715,5715,,0,3,3,46
5716,5716,,3,0,3,46
5717,5717,,0,0,0,297
5718,5718,,0,4,4,46
5719,5719,,25,26,51,46
5720,5720,,0,3,3,255
5721,5721,,8,0,8,255
5722,5722,,0,4,4,46
5723,5723,,0,1,1,280
5724,5724,,2,0,2,46
5725,5725,,6,0,6,46
5726,5726,,0,6,6,46
5727,5727,,3,0,3,46
5728,5728,,0,3,3,259
5729,5729,,3,0,3,46
5730,5730,,0,1,1,46
5731,5731,,3,0,3,46
5732,5732,,5,0,5,46
5733,5733,,0,0,0,298
5734,5734,,0,3,3,262
5735,5735,,0,2,2,46
5736,5736,,2,0,2,55
5737,5737,,3,0,3,46
5738,5738,,0,4,4,46
5739,5739,,0,3,3,46
5740,5740,,0,3,3,262
5741,5741,,0,3,3,46
5742,5742,,0,6,6,46
5743,5743,,0,2,2,46
5744,5744,,4,0,4,74
5745,5745,,2,0,2,259
5746,5746,,7,0,7,46
5747,5747,,1,0,1,77
5748,5748,,0,1,1,46
5749,5749,,0,4,4,46
5750,5750,,17,17,34,280
5751,5751,,2,0,2,280
5752,5752,,0,0,0,299
5753,5753,,5,0,5,46
5754,5754,,2,0,2,46
5755,5755,,5,0,5,46
5756,5756,,0,5,5,46
5757,5757,,0,4,4,46
5758,5758,,1,0,1,14
5759,5759,,0,3,3,46
5760,5760,,2,0,2,46
5761,5761,,0,3,3,46
5762,5762,,0,0,0,300
5763,5763,,0,4,4,46
5764,5764,,7,0,7,46
5765,5765,,0,3,3,46
5766,5766,,0,4,4,280
5767,5767,,5,0,5,280
5768,5768,,4,0,4,46
5769,5769,,0,4,4,46
5770,5770,,0,3,3,280
5771,5771,,5,0,5,272
5772,5772,,0,6,6,255
5773,5773,,0,4,4,46
5774,5774,,3,0,3,262
5775,5775,,6,0,6,46
5776,5776,,0,4,4,46
5777,5777,,0,4,4,46
5778,5778,,0,4,4,46
5779,5779,,3,0,3,259
5780,5780,,0,3,3,272
5781,5781,,2,0,2,46
5782,5782,,6,0,6,46
5783,5783,,0,4,4,46
5784,5784,,0,6,6,46
5785,5785,,0,2,2,124
5786,5786,,0,4,4,46
5787,5787,,0,1,1,90
5788,5788,,3,0,3,90
5789,5789,,0,3,3,259
5790,5790,,0,3,3,46
5791,5791,,0,3,3,46
5792,5792,,3,0,3,46
5793,5793,,0,3,3,255
5794,5794,,0,2,2,46
5795,5795,,0,4,4,46
5796,5796,,5,0,5,46
5797,5797,,0,4,4,46
5798,5798,,0,3,3,46
5799,5799,,0,3,3,280
5800,5800,,8,0,8,46
5801,5801,,0,3,3,46
5802,5802,,10,0,10,301
5803,5803,,5,0,5,46
5804,5804,,0,3,3,46
5805,5805,,0,7,7,46
5806,5806,,0,4,4,46
5807,5807,,0,3,3,46
5808,5808,,4,0,4,46
5809,5809,,3,0,3,46
5810,5810,,0,3,3,46
5811,5811,,0,3,3,46
5812,5812,,2,0,2,46
5813,5813,,3,0,3,67
5814,5814,,0,2,2,280
5815,5815,,3,0,3,280
5816,5816,,0,1,1,46
5817,5817,,3,0,3,262
5818,5818,,0,2,2,74
5819,5819,,0,5,5,46
5820,5820,,2,0,2,280
5821,5821,,0,3,3,46
5822,5822,,0,2,2,46
5823,5823,,0,4,4,46
5824,5824,,4,0,4,301
5825,5825,,4,0,4,46
5826,5826,,0,0,0,302
5827,5827,,0,0,0,303
5828,5828,,0,3,3,301
5829,5829,,0,3,3,152
5830,5830,,0,6,6,46
5831,5831,,0,4,4,255
5832,5832,,0,2,2,46
5833,5833,,0,3,3,46
5834,5834,,0,4,4,46
5835,5835,,0,39,39,804
5836,5836,,0,2,2,272
5837,5837,,0,3,3,46
5838,5838,,0,0,0,304
5839,5839,,0,3,3,124
5840,5840,,2,0,2,46
5841,5841,,0,5,5,46
5842,5842,,3,0,3,46
5843,5843,,0,6,6,46
5844,5844,,0,1,1,46
5845,5845,,0,1,1,46
5846,5846,,0,1,1,1169
5847,5847,,2,0,2,316
5848,5848,,0,2,2,46
5849,5849,,0,4,4,46
5850,5850,,0,4,4,46
5851,5851,,0,2,2,1516
5852,5852,,1,0,1,280
5853,5853,,0,2,2,46
5854,5854,,0,2,2,46
5855,5855,,2,0,2,46
5856,5856,,0,4,4,46
5857,5857,,0,3,3,46
5858,5858,,5,0,5,46
5859,5859,,2,0,2,280
5860,5860,,0,4,4,46
5861,5861,,0,1,1,46
5862,5862,,0,5,5,280
5863,5863,,0,2,2,280
5864,5864,,3,0,3,280
5865,5865,,0,4,4,46
5866,5866,,0,5,5,46
5867,5867,,3,0,3,46
5868,5868,,3,0,3,46
5869,5869,,3,0,3,46
5870,5870,,0,4,4,301
5871,5871,,2,0,2,67
5872,5872,,0,8,8,46
5873,5873,,0,2,2,46
5874,5874,,5,0,5,46
5875,5875,,0,3,3,46
5876,5876,,0,1,1,280
5877,5877,,0,6,6,46
5878,5878,,0,2,2,272
5879,5879,,17,17,34,280
5880,5880,,0,2,2,46
5881,5881,,3,0,3,46
5882,5882,,0,3,3,46
5883,5883,,0,6,6,262
5884,5884,,0,6,6,46
5885,5885,,0,3,3,46
5886,5886,,0,0,0,305
5887,5887,,3,0,3,272
5888,5888,,0,1,1,259
5889,5889,,0,2,2,46
5890,5890,,2,0,2,46
5891,5891,,0,1,1,96
5892,5892,,0,0,0,306
5893,5893,,0,3,3,46
5894,5894,,6,0,6,46
5895,5895,,0,11,11,42
5896,5896,,47,48,95,46
5897,5897,,0,3,3,113
5898,5898,,0,4,4,46
5899,5899,,3,0,3,46
5900,5900,,0,5,5,46
5901,5901,,3,0,3,46
5902,5902,,0,3,3,29
5903,5903,,0,0,0,307
5904,5904,,0,3,3,46
5905,5905,,0,1,1,46
5906,5906,,0,6,6,46
5907,5907,,0,3,3,272
5908,5908,,0,3,3,46
5909,5909,,0,3,3,46
5910,5910,,0,1,1,259
5911,5911,,0,0,0,308
5912,5912,,0,2,2,46
5913,5913,,0,3,3,46
5914,5914,,46,5,51,3
5915,5915,,7,9,16,74
5916,5916,,0,2,2,1554
5917,5917,,0,3,3,46
5918,5918,,0,3,3,46
5919,5919,,50,51,101,280
5920,5920,,3,0,3,46
5921,5921,,2,0,2,259
5922,5922,,0,2,2,280
5923,5923,,0,0,0,309
5924,5924,,0,2,2,280
5925,5925,,0,3,3,301
5926,5926,,0,3,3,280
5927,5927,,0,1,1,46
5928,5928,,0,4,4,260
5929,5929,,0,5,5,67
5930,5930,,0,3,3,46
5931,5931,,0,26,26,280
5932,5932,,0,4,4,46
5933,5933,,0,3,3,46
5934,5934,,5,0,5,46
5935,5935,,0,2,2,46
5936,5936,,0,3,3,46
5937,5937,,0,2,2,46
5938,5938,,0,2,2,280
5939,5939,,0,3,3,46
5940,5940,,0,5,5,46
5941,5941,,0,2,2,124
5942,5942,,0,3,3,152
5943,5943,,2,0,2,280
5944,5944,,46,53,99,152
5945,5945,,0,2,2,280
5946,5946,,0,4,4,46
5947,5947,,0,4,4,46
5948,5948,,0,5,5,46
5949,5949,,3,0,3,46
5950,5950,,0,6,6,255
5951,5951,,0,3,3,46
5952,5952,,0,3,3,272
5953,5953,,3,0,3,272
5954,5954,,0,3,3,255
5955,5955,,0,3,3,280
5956,5956,,0,3,3,46
5957,5957,,0,3,3,46
5958,5958,,0,3,3,67
5959,5959,,0,4,4,255
5960,5960,,2,0,2,255
5961,5961,,0,4,4,46
5962,5962,,0,2,2,133
5963,5963,,0,2,2,96
5964,5964,,0,3,3,46
5965,5965,,0,4,4,280
5966,5966,,0,10,10,260
5967,5967,,30,30,60,320
5968,5968,,0,2,2,46
5969,5969,,0,3,3,124
5970,5970,,0,2,2,152
5971,5971,,54,56,110,46
5972,5972,,0,3,3,29
5973,5973,,51,52,103,215
5974,5974,,10,11,21,43
5975,5975,,18,31,49,41
5976,5976,,33,34,67,96
5977,5977,,61,66,127,310
5978,5978,,66,61,127,310
5979,5979,,4,4,8,49
5980,5980,,17,18,35,44
5981,5981,,23,24,47,46
5982,5982,,20,21,41,41
5983,5983,,20,21,41,41
5984,5984,,178,178,356,7
5985,5985,,26,27,53,152
5986,5986,,13,24,37,58
5987,5987,,16,16,32,30
5988,5988,,4,5,9,39
5989,5989,,138,132,270,815
5990,5990,,49,54,103,280
5991,5991,,54,111,165,804
5992,5992,,0,0,0,311
5993,5993,,14,2,16,27
5994,5994,,57,58,115,56
5995,5995,,9,26,35,58
5996,5996,,38,6,44,27
5997,5997,,47,69,116,280
5998,5998,,69,48,117,280
5999,5999,,19,20,39,41
6000,6000,,178,356,534,7
6001,6001,,43,2,45,44
6002,6002,,14,20,34,44
6003,6003,,31,32,63,30
6004,6004,,25,85,110,15
6005,6005,,69,69,138,42
6006,6006,,7,8,15,26
6007,6007,,7,7,14,51
6008,6008,,8,9,17,19
6009,6009,,8,9,17,19
6010,6010,,30,31,61,57
6011,6011,,10,11,21,73
6012,6012,,7,8,15,74
6013,6013,,86,68,154,27
6014,6014,,67,87,154,27
6015,6015,,8,9,17,27
6016,6016,,8,9,17,27
6017,6017,,18,18,36,216
6018,6018,,13,13,26,36
6019,6019,,52,53,105,27
6020,6020,,54,90,144,37
6021,6021,,45,45,90,25
6022,6022,,54,54,108,263
6023,6023,,5,17,22,804
6024,6024,,105,106,211,812
6025,6025,,105,128,233,812
6026,6026,,60,61,121,27
6027,6027,,60,61,121,27
6028,6028,,6,8,14,57
6029,6029,,0,0,0,312
6030,6030,,0,0,0,313
6031,6031,,17,21,38,27
6032,6032,,17,18,35,112
6033,6033,,2,3,5,46
6034,6034,,8,9,17,77
6035,6035,,7,61,68,47
6036,6036,,0,15,15,58
6037,6037,,52,0,52,58
6038,6038,,10,31,41,804
6039,6039,,30,11,41,804
6040,6040,,21,21,42,55
6041,6041,,43,43,86,216
6042,6042,,4,5,9,46
6043,6043,,11,12,23,215
6044,6044,,26,26,52,38
6045,6045,,8,8,16,41
6046,6046,,22,23,45,113
6047,6047,,17,12,29,49
6048,6048,,44,45,89,46
6049,6049,,18,19,37,46
6050,6050,,15,16,31,49
6051,6051,,22,23,45,30
6052,6052,,54,55,109,26
6053,6053,,54,60,114,26
6054,6054,,12,13,25,67
6055,6055,,57,58,115,41
6056,6056,,34,35,69,260
6057,6057,,29,30,59,44
6058,6058,,7,8,15,46
6059,6059,,4,4,8,804
6060,6060,,6,7,13,30
6061,6061,,21,22,43,58
6062,6062,,21,22,43,58
6063,6063,,3,4,7,27
6064,6064,,136,45,181,29
6065,6065,,6,7,13,260
6066,6066,,32,33,65,45
6067,6067,,6,8,14,113
6068,6068,,38,39,77,260
6069,6069,,49,49,98,74
6070,6070,,49,50,99,74
6071,6071,,10,11,21,33
6072,6072,,19,20,39,27
6073,6073,,61,113,174,815
6074,6074,,24,24,48,49
6075,6075,,16,26,42,25
6076,6076,,50,50,100,77
6077,6077,,41,41,82,272
6078,6078,,22,22,44,29
6079,6079,,0,0,0,314
6080,6080,,21,46,67,27
6081,6081,,59,60,119,316
6082,6082,,59,59,118,316
6083,6083,,22,23,45,46
6084,6084,,9,10,19,216
6085,6085,,4,31,35,19
6086,6086,,52,53,105,260
6087,6087,,29,30,59,14
6088,6088,,21,48,69,59
6089,6089,,58,8,66,27
6090,6090,,2,3,5,44
6091,6091,,63,64,127,280
6092,6092,,57,58,115,46
6093,6093,,14,14,28,25
6094,6094,,20,21,41,280
6095,6095,,7,6,13,49
6096,6096,,53,65,118,42
6097,6097,,64,53,117,42
6098,6098,,33,33,66,81
6099,6099,,33,34,67,81
6100,6100,,17,17,34,37
6101,6101,,6,7,13,46
6102,6102,,42,43,85,316
6103,6103,,4,4,8,316
6104,6104,,81,87,168,6
6105,6105,,48,49,97,316
6106,6106,,4,4,8,29
6107,6107,,23,44,67,73
6108,6108,,12,19,31,67
6109,6109,,25,0,25,58
6110,6110,,85,86,171,44
6111,6111,,88,89,177,259
6112,6112,,26,40,66,49
6113,6113,,20,21,41,40
6114,6114,,44,98,142,813
6115,6115,,97,45,142,813
6116,6116,,20,20,40,152
6117,6117,,20,21,41,152
6118,6118,,50,51,101,204
6119,6119,,56,64,120,804
6120,6120,,13,14,27,44
6121,6121,,30,31,61,73
6122,6122,,4,5,9,50
6123,6123,,26,27,53,59
6124,6124,,52,9,61,67
6125,6125,,29,29,58,804
6126,6126,,20,21,41,57
6127,6127,,20,21,41,57
6128,6128,,14,89,103,216
6129,6129,,22,22,44,77
6130,6130,,27,28,55,259
6131,6131,,46,47,93,43
6132,6132,,39,40,79,43
6133,6133,,25,25,50,58
6134,6134,,58,59,117,67
6135,6135,,8,9,17,26
6136,6136,,8,9,17,26
6137,6137,,1,1,2,73
6138,6138,,61,62,123,96
6139,6139,,17,18,35,26
6140,6140,,17,18,35,26
6141,6141,,27,28,55,53
6142,6142,,98,99,197,59
6143,6143,,0,0,0,315
6144,6144,,4,4,8,216
6145,6145,,40,112,152,316
6146,6146,,47,59,106,67
6147,6147,,7,112,119,815
6148,6148,,98,99,197,13
6149,6149,,60,61,121,41
6150,6150,,19,20,39,256
6151,6151,,34,35,69,27
6152,6152,,34,35,69,27
6153,6153,,71,72,143,42
6154,6154,,32,33,65,41
6155,6155,,32,33,65,41
6156,6156,,3,4,7,260
6157,6157,,6,7,13,21
6158,6158,,34,143,177,113
6159,6159,,142,35,177,113
6160,6160,,69,35,104,280
6161,6161,,3,4,7,46
6162,6162,,26,26,52,1
6163,6163,,13,14,27,47
6164,6164,,33,34,67,216
6165,6165,,58,59,117,42
6166,6166,,12,13,25,259
6167,6167,,18,43,61,272
6168,6168,,54,93,147,317
6169,6169,,92,55,147,317
6170,6170,,40,40,80,27
6171,6171,,40,41,81,27
6172,6172,,13,14,27,260
6173,6173,,13,14,27,260
6174,6174,,79,80,159,260
6175,6175,,72,3,75,316
6176,6176,,2,3,5,41
6177,6177,,9,10,19,46
6178,6178,,12,13,25,27
6179,6179,,4,9,13,152
6180,6180,,30,15,45,804
6181,6181,,23,20,43,38
6182,6182,,5,6,11,14
6183,6183,,3,5,8,57
6184,6184,,178,8,186,805
6185,6185,,7,356,363,805
6186,6186,,70,71,141,260
6187,6187,,40,7,47,804
6188,6188,,6,87,93,804
6189,6189,,19,19,38,77
6190,6190,,0,0,0,318
6191,6191,,47,47,94,260
6192,6192,,28,29,57,46
6193,6193,,8,8,16,42
6194,6194,,70,71,141,27
6195,6195,,94,62,156,41
6196,6196,,61,95,156,41
6197,6197,,52,53,105,44
6198,6198,,41,88,129,262
6199,6199,,17,15,32,260
6200,6200,,10,22,32,44
6201,6201,,3,64,67,26
6202,6202,,54,39,93,256
6203,6203,,38,55,93,256
6204,6204,,178,179,357,24
6205,6205,,178,179,357,24
6206,6206,,50,51,101,27
6207,6207,,50,51,101,27
6208,6208,,26,7,33,27
6209,6209,,3,4,7,27
6210,6210,,115,121,236,215
6211,6211,,22,23,45,259
6212,6212,,0,1,1,1300
6213,6213,,3,4,7,34
6214,6214,,19,20,39,46
6215,6215,,2,3,5,44
6216,6216,,31,6,37,96
6217,6217,,131,132,263,37
6218,6218,,10,67,77,67
6219,6219,,17,100,117,96
6220,6220,,45,10,55,260
6221,6221,,58,59,117,19
6222,6222,,4,47,51,77
6223,6223,,23,24,47,216
6224,6224,,90,149,239,815
6225,6225,,54,54,108,17
6226,6226,,37,38,75,44
6227,6227,,10,11,21,280
6228,6228,,48,49,97,144
6229,6229,,3,4,7,133
6230,6230,,14,14,28,152
6231,6231,,58,58,116,10
6232,6232,,52,53,105,59
6233,6233,,8,9,17,49
6234,6234,,7,8,15,43
6235,6235,,32,66,98,812
6236,6236,,65,33,98,812
6237,6237,,13,14,27,41
6238,6238,,7,8,15,35
6239,6239,,50,4,54,42
6240,6240,,8,9,17,73
6241,6241,,72,5,77,42
6242,6242,,4,5,9,44
6243,6243,,6,12,18,36
6244,6244,,8,9,17,124
6245,6245,,8,9,17,124
6246,6246,,49,50,99,67
6247,6247,,6,80,86,58
6248,6248,,4,4,8,35
6249,6249,,61,61,122,215
6250,6250,,61,62,123,215
6251,6251,,19,20,39,42
6252,6252,,13,20,33,804
6253,6253,,19,27,46,804
6254,6254,,53,53,106,27
6255,6255,,6,6,12,256
6256,6256,,6,8,14,113
6257,6257,,49,50,99,262
6258,6258,,10,11,21,260
6259,6259,,17,18,35,124
6260,6260,,31,32,63,44
6261,6261,,2,3,5,56
6262,6262,,23,24,47,79
6263,6263,,23,24,47,79
6264,6264,,21,4,25,152
6265,6265,,3,21,24,152
6266,6266,,35,36,71,81
6267,6267,,37,38,75,152
6268,6268,,34,65,99,27
6269,6269,,9,9,18,319
6270,6270,,9,9,18,319
6271,6271,,36,55,91,25
6272,6272,,54,50,104,25
6273,6273,,14,15,29,77
6274,6274,,57,58,115,4
6275,6275,,30,31,61,260
6276,6276,,18,18,36,255
6277,6277,,39,46,85,41
6278,6278,,8,9,17,144
6279,6279,,50,50,100,280
6280,6280,,17,30,47,804
6281,6281,,13,14,27,46
6282,6282,,2,2,4,11
6283,6283,,38,43,81,804
6284,6284,,9,10,19,74
6285,6285,,51,46,97,152
6286,6286,,18,18,36,19
6287,6287,,16,17,33,96
6288,6288,,16,17,33,96
6289,6289,,88,88,176,43
6290,6290,,8,8,16,34
6291,6291,,15,78,93,8
6292,6292,,4,5,9,79
6293,6293,,14,70,84,43
6294,6294,,69,15,84,43
6295,6295,,55,56,111,44
6296,6296,,0,3,3,815
6297,6297,,30,30,60,320
6298,6298,,79,1,80,260
6299,6299,,8,9,17,260
6300,6300,,13,13,26,27
6301,6301,,38,39,77,46
6302,6302,,6,7,13,46
6303,6303,,46,47,93,77
6304,6304,,27,28,55,215
6305,6305,,16,17,33,46
6306,6306,,16,17,33,46
6307,6307,,9,10,19,59
6308,6308,,21,21,42,301
6309,6309,,6,7,13,144
6310,6310,,6,7,13,144
6311,6311,,24,24,48,42
6312,6312,,24,25,49,42
6313,6313,,11,12,23,42
6314,6314,,52,52,104,20
6315,6315,,70,7,77,67
6316,6316,,6,71,77,67
6317,6317,,26,26,52,9
6318,6318,,61,61,122,316
6319,6319,,8,10,18,46
6320,6320,,49,3,52,124
6321,6321,,0,178,178,321
6322,6322,,178,0,178,321
6323,6323,,0,52,52,688
6324,6324,,15,0,15,688
6325,6325,,0,1,1,322
6326,6326,,1,0,1,322
6327,6327,,0,54,54,323
6328,6328,,55,0,55,323
6329,6329,,0,88,88,573
6330,6330,,105,0,105,573
6331,6331,,0,25,25,496
6332,6332,,15,0,15,496
6333,6333,,0,62,62,324
6334,6334,,62,0,62,324
6335,6335,,0,9,9,325
6336,6336,,9,0,9,325
6337,6337,,0,92,92,326
6338,6338,,95,0,95,326
6339,6339,,0,21,21,327
6340,6340,,21,0,21,327
6341,6341,,0,45,45,487
6342,6342,,14,0,14,487
6343,6343,,0,178,178,328
6344,6344,,178,0,178,328
6345,6345,,0,6,6,329
6346,6346,,6,0,6,329
6347,6347,,0,0,0,330
6348,6348,,0,4,4,782
6349,6349,,0,4,4,460
6350,6350,,14,0,14,460
6351,6351,,0,85,85,57
6352,6352,,49,0,49,57
6353,6353,,0,20,20,1412
6354,6354,,4,0,4,1412
6355,6355,,0,168,168,729
6356,6356,,295,0,295,729
6357,6357,,0,5,5,777
6358,6358,,21,0,21,777
6359,6359,,0,7,7,331
6360,6360,,7,0,7,331
6361,6361,,0,0,0,332
6362,6362,,0,0,0,333
6363,6363,,0,11,11,334
6364,6364,,11,0,11,334
6365,6365,,0,178,178,335
6366,6366,,178,0,178,335
6367,6367,,0,37,37,336
6368,6368,,44,0,44,336
6369,6369,,0,104,104,337
6370,6370,,104,0,104,337
6371,6371,,0,3,3,338
6372,6372,,3,0,3,338
6373,6373,,0,103,103,759
6374,6374,,168,0,168,759
6375,6375,,0,0,0,339
6376,6376,,0,0,0,340
6377,6377,,0,8,8,627
6378,6378,,125,0,125,627
6379,6379,,0,9,9,341
6380,6380,,10,0,10,341
6381,6381,,0,6,6,342
6382,6382,,6,0,6,342
6383,6383,,0,891,891,440
6384,6384,,178,0,178,440
6385,6385,,0,34,34,496
6386,6386,,13,0,13,496
6387,6387,,0,37,37,343
6388,6388,,37,0,37,343
6389,6389,,0,0,0,344
6390,6390,,0,0,0,345
6391,6391,,0,0,0,346
6392,6392,,0,0,0,347
6393,6393,,0,178,178,348
6394,6394,,178,0,178,348
6395,6395,,0,18,18,625
6396,6396,,155,0,155,625
6397,6397,,0,6,6,788
6398,6398,,30,0,30,788
6399,6399,,0,15,15,688
6400,6400,,2,0,2,688
6401,6401,,0,85,85,578
6402,6402,,173,0,173,578
6403,6403,,0,5,5,349
6404,6404,,5,0,5,349
6405,6405,,0,88,88,350
6406,6406,,88,0,88,350
6407,6407,,0,3,3,592
6408,6408,,10,0,10,592
6409,6409,,0,0,0,351
6410,6410,,0,0,0,352
6411,6411,,0,178,178,353
6412,6412,,178,0,178,353
6413,6413,,0,196,196,354
6414,6414,,178,0,178,354
6415,6415,,0,0,0,355
6416,6416,,1,0,1,453
6417,6417,,178,0,178,440
6418,6418,,0,293,293,648
6419,6419,,12,0,12,648
6420,6420,,0,7,7,356
6421,6421,,16,0,16,356
6422,6422,,0,0,0,357
6423,6423,,23,0,23,33
6424,6424,,0,79,79,358
6425,6425,,79,0,79,358
6426,6426,,0,37,37,359
6427,6427,,37,0,37,359
6428,6428,,0,90,90,688
6429,6429,,49,0,49,688
6430,6430,,0,46,46,360
6431,6431,,46,0,46,360
6432,6432,,0,3,3,416
6433,6433,,42,0,42,416
6434,6434,,0,211,211,729
6435,6435,,0,0,0,361
6436,6436,,0,0,0,362
6437,6437,,0,11,11,547
6438,6438,,28,0,28,547
6439,6439,,0,26,26,363
6440,6440,,26,0,26,363
6441,6441,,0,60,60,364
6442,6442,,71,0,71,364
6443,6443,,0,178,178,365
6444,6444,,178,0,178,365
6445,6445,,0,178,178,366
6446,6446,,178,0,178,366
6447,6447,,0,72,72,367
6448,6448,,72,0,72,367
6449,6449,,178,0,178,110
6450,6450,,138,0,138,152
6451,6451,,0,4,4,754
6452,6452,,11,0,11,754
6453,6453,,0,0,0,368
6454,6454,,0,0,0,369
6455,6455,,0,6,6,370
6456,6456,,6,0,6,370
6457,6457,,12,12,24,688
6458,6458,,0,0,0,371
6459,6459,,1,0,1,379
6460,6460,,0,9,9,372
6461,6461,,9,1,10,372
6462,6462,,0,0,0,373
6463,6463,,0,0,0,374
6464,6464,,0,13,13,570
6465,6465,,57,0,57,570
6466,6466,,94,0,94,216
6467,6467,,12,0,12,648
6468,6468,,0,178,178,375
6469,6469,,178,0,178,375
6470,6470,,0,14,14,686
6471,6471,,7,0,7,686
6472,6472,,0,56,56,460
6473,6473,,0,11,11,407
6474,6474,,13,0,13,407
6475,6475,,0,23,23,376
6476,6476,,26,0,26,376
6477,6477,,0,0,0,377
6478,6478,,0,0,0,378
6479,6479,,14,0,14,688
6480,6480,,0,1,1,379
6481,6481,,0,72,72,380
6482,6482,,72,0,72,380
6483,6483,,0,10,10,381
6484,6484,,10,0,10,381
6485,6485,,0,712,712,499
6486,6486,,178,0,178,499
6487,6487,,0,178,178,382
6488,6488,,178,0,178,382
6489,6489,,0,9,9,547
6490,6490,,0,185,185,383
6491,6491,,178,0,178,383
6492,6492,,12,0,12,648
6493,6493,,0,144,144,573
6494,6494,,17,0,17,573
6495,6495,,0,4,4,694
6496,6496,,21,0,21,694
6497,6497,,26,0,26,124
6498,6498,,0,5,5,535
6499,6499,,0,534,534,569
6500,6500,,178,0,178,569
6501,6501,,0,890,890,746
6502,6502,,178,0,178,746
6503,6503,,1,10,11,384
6504,6504,,7,0,7,384
6505,6505,,44,0,44,67
6506,6506,,0,42,42,688
6507,6507,,10,0,10,688
6508,6508,,0,3,3,777
6509,6509,,0,16,16,385
6510,6510,,20,0,20,385
6511,6511,,0,0,0,386
6512,6512,,0,0,0,387
6513,6513,,0,0,0,388
6514,6514,,0,0,0,389
6515,6515,,0,9,9,390
6516,6516,,9,0,9,390
6517,6517,,0,89,89,391
6518,6518,,89,0,89,391
6519,6519,,0,57,57,625
6520,6520,,49,0,49,625
6521,6521,,0,84,84,478
6522,6522,,172,0,172,478
6523,6523,,0,178,178,392
6524,6524,,178,0,178,392
6525,6525,,0,534,534,756
6526,6526,,178,0,178,756
6527,6527,,0,46,46,393
6528,6528,,46,0,46,393
6529,6529,,0,23,23,634
6530,6530,,75,0,75,634
6531,6531,,0,13,13,394
6532,6532,,14,0,14,394
6533,6533,,0,0,0,395
6534,6534,,0,0,0,396
6535,6535,,1,0,1,802
6536,6536,,0,4,4,385
6537,6537,,16,0,16,33
6538,6538,,0,0,0,397
6539,6539,,12,0,12,519
6540,6540,,0,2,2,398
6541,6541,,2,0,2,398
6542,6542,,0,77,77,399
6543,6543,,77,0,77,399
6544,6544,,0,0,0,400
6545,6545,,0,0,0,401
6546,6546,,0,508,508,709
6547,6547,,18,0,18,709
6548,6548,,0,3,3,402
6549,6549,,3,0,3,402
6550,6550,,0,178,178,403
6551,6551,,178,0,178,403
6552,6552,,0,0,0,404
6553,6553,,0,0,0,405
6554,6554,,0,2,2,722
6555,6555,,0,0,0,406
6556,6556,,0,5,5,407
6557,6557,,3,0,3,407
6558,6558,,0,6,6,708
6559,6559,,10,0,10,708
6560,6560,,0,8,8,726
6561,6561,,4,0,4,726
6562,6562,,0,0,0,408
6563,6563,,0,0,0,409
6564,6564,,0,178,178,410
6565,6565,,178,0,178,410
6566,6566,,0,35,35,411
6567,6567,,27,0,27,411
6568,6568,,0,178,178,412
6569,6569,,178,0,178,412
6570,6570,,0,0,0,413
6571,6571,,0,178,178,414
6572,6572,,178,0,178,414
6573,6573,,0,178,178,415
6574,6574,,178,0,178,415
6575,6575,,0,39,39,416
6576,6576,,0,18,18,417
6577,6577,,18,0,18,417
6578,6578,,12,0,12,648
6579,6579,,0,0,0,418
6580,6580,,0,0,0,419
6581,6581,,0,13,13,420
6582,6582,,13,0,13,420
6583,6583,,0,37,37,627
6584,6584,,2,3,5,1412
6585,6585,,0,8,8,421
6586,6586,,8,0,8,421
6587,6587,,0,39,39,422
6588,6588,,39,0,39,422
6589,6589,,0,12,12,423
6590,6590,,12,0,12,423
6591,6591,,0,3,3,326
6592,6592,,0,0,0,424
6593,6593,,0,0,0,425
6594,6594,,18,0,18,590
6595,6595,,37,0,37,259
6596,6596,,0,178,178,426
6597,6597,,178,0,178,426
6598,6598,,0,0,0,427
6599,6599,,0,0,0,428
6600,6600,,1,15,16,627
6601,6601,,40,0,40,627
6602,6602,,0,356,356,684
6603,6603,,178,0,178,684
6604,6604,,0,1,1,495
6605,6605,,10,0,10,495
6606,6606,,0,1,1,429
6607,6607,,1,0,1,429
6608,6608,,0,14,14,430
6609,6609,,21,0,21,430
6610,6610,,0,130,130,431
6611,6611,,70,0,70,431
6612,6612,,0,178,178,432
6613,6613,,178,0,178,432
6614,6614,,19,0,19,709
6615,6615,,0,9,9,688
6616,6616,,22,0,22,688
6617,6617,,0,8,8,627
6618,6618,,3,0,3,688
6619,6619,,0,178,178,433
6620,6620,,178,0,178,433
6621,6621,,0,6,6,434
6622,6622,,8,0,8,434
6623,6623,,0,3,3,758
6624,6624,,12,0,12,77
6625,6625,,0,3,3,435
